date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-06-15,021031,未知品种,1,35,正常,-36.92,51.54,1.78,1.4023
2026-06-15,016708,未知品种,1,14,🚩高风险(陷阱),-20.74,65.49,7.82,1.8807
2026-06-15,020635,未知品种,1,35,正常,-33.75,45.43,1.58,1.3297
2026-06-15,011117,未知品种,1,7,正常,-20.82,54.48,2.33,2.0974
2026-06-15,002207,未知品种,1,63,🚩高风险(陷阱),-34.96,58.95,7.83,2.579
2026-06-15,012729,未知品种,3,25,✅高胜率区,-34.67,27.64,-0.62,1.1543
2026-06-15,009478,未知品种,1,14,正常,-23.93,37.07,1.34,2.0727
2026-06-15,010655,未知品种,1,22,🚩高风险(陷阱),-27.48,61.92,2.4,0.8695
2026-06-15,014662,未知品种,1,20,正常,-25.03,36.61,1.35,2.085
2026-06-15,019599,未知品种,1,35,正常,-33.91,45.55,1.47,0.9448
2026-06-15,009034,未知品种,1,15,正常,-24.64,36.56,1.34,2.1612
2026-06-15,009505,未知品种,1,14,正常,-24.54,36.82,1.39,1.9662
2026-06-15,010827,未知品种,1,21,正常,-28.53,46.56,3.03,2.1564
2026-06-15,016068,未知品种,1,13,🚩高风险(陷阱),-23.33,69.48,3.07,1.2224
2026-06-15,008987,未知品种,1,15,正常,-24.77,36.63,1.37,1.9694
2026-06-15,018558,未知品种,1,35,正常,-33.84,44.37,1.46,1.0052
2026-06-15,001301,未知品种,1,18,正常,-26.08,43.73,2.25,2.849
2026-06-15,021674,未知品种,1,45,🚩高风险(陷阱),-34.6,60.54,7.89,1.3742
2026-06-15,020398,未知品种,1,25,正常,-37.53,54.58,1.97,1.2729
2026-06-12,006328,未知品种,3,76,✅高胜率区,-35.43,22.92,-0.58,0.8406
2026-06-12,011584,未知品种,1,21,正常,-27.73,31.16,0.99,0.9829
