date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-06-01,008987,未知品种,1,5,正常,-21.03,42.63,-0.15,2.0673
2026-06-01,004433,未知品种,1,4,正常,-23.42,35.02,-2.72,1.8575
2026-06-01,019599,未知品种,1,25,正常,-29.4,35.5,-0.63,1.0093
2026-05-29,006328,未知品种,3,66,✅高胜率区,-34.96,6.84,-2.27,0.8468
2026-06-01,016068,未知品种,3,3,✅高胜率区,-23.33,0.0,-3.41,1.2225
2026-06-01,011068,未知品种,1,4,正常,-23.66,34.58,-2.54,5.327
2026-06-01,002207,未知品种,1,53,正常,-35.54,34.22,-3.35,2.556
2026-06-01,014662,未知品种,1,10,正常,-21.36,42.59,-0.16,2.1871
2026-06-01,001770,未知品种,5,1,🔥极高胜率(背离),-20.04,0.0,-7.7,2.179
2026-06-01,020635,未知品种,1,25,正常,-28.74,35.4,-0.84,1.4301
2026-05-29,011584,未知品种,1,11,正常,-24.64,45.12,-1.51,1.025
2026-06-01,001301,未知品种,1,8,正常,-23.59,36.4,0.02,2.945
2026-06-01,021031,未知品种,1,25,正常,-32.23,32.96,-1.23,1.5066
2026-06-01,018168,未知品种,1,4,正常,-24.33,35.19,-2.72,1.8174
2026-06-01,012729,未知品种,3,15,✅高胜率区,-29.43,24.47,-0.02,1.2469
2026-06-01,009478,未知品种,1,4,正常,-20.5,42.48,-0.17,2.1664
2026-06-01,016708,未知品种,3,4,✅高胜率区,-24.14,34.5,-2.61,1.8001
2026-06-01,009034,未知品种,1,5,正常,-20.95,42.59,-0.14,2.267
2026-06-01,021674,未知品种,1,35,正常,-35.1,38.44,-2.18,1.3637
2026-06-01,003305,未知品种,1,1,正常,-20.42,42.56,-3.03,5.17
2026-06-01,010655,未知品种,1,12,正常,-24.68,35.64,-1.18,0.903
2026-06-01,010827,未知品种,1,11,正常,-25.89,34.68,-0.16,2.2361
2026-06-01,018558,未知品种,1,25,正常,-29.16,35.15,-0.69,1.0764
2026-06-01,009505,未知品种,1,4,正常,-20.85,42.71,-0.15,2.0623
2026-06-01,020398,未知品种,1,15,正常,-31.52,30.89,-2.79,1.3952
