date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-06-25,021031,未知品种,1,42,正常,-39.11,40.19,-0.46,1.3537
2026-06-25,016708,未知品种,1,3,正常,-26.47,31.87,-4.7,1.7448
2026-06-25,011068,未知品种,3,3,✅高胜率区,-27.29,27.81,-4.93,5.074
2026-06-25,015290,未知品种,3,3,✅高胜率区,-22.11,0.0,-2.31,1.4878
2026-06-25,020635,未知品种,1,42,🚩高风险(陷阱),-34.12,59.44,1.19,1.3222
2026-06-25,011117,未知品种,1,14,正常,-21.98,49.35,-0.15,2.0668
2026-06-25,002207,未知品种,5,70,🔥极高胜率(背离),-40.73,27.63,-5.7,2.35
2026-06-25,012729,未知品种,1,32,🚩高风险(陷阱),-33.63,62.72,2.56,1.1727
2026-06-25,009478,未知品种,3,21,✅高胜率区,-29.05,0.0,-4.04,1.9334
2026-06-25,010655,未知品种,1,29,🚩高风险(陷阱),-25.05,74.39,3.15,0.8986
2026-06-25,014662,未知品种,3,27,✅高胜率区,-30.29,0.0,-4.25,1.9387
2026-06-24,019599,未知品种,1,41,正常,-34.18,47.61,1.65,0.9409
2026-06-25,004815,未知品种,3,3,✅高胜率区,-23.08,18.02,-3.62,1.7672
2026-06-25,009034,未知品种,3,22,✅高胜率区,-29.9,0.0,-4.24,2.0102
2026-06-25,009505,未知品种,3,21,✅高胜率区,-29.81,0.0,-4.23,1.8289
2026-06-25,010827,未知品种,3,28,✅高胜率区,-36.4,5.52,-4.95,1.9189
2026-06-25,004235,未知品种,5,7,🔥极高胜率(背离),-26.03,13.51,-1.95,3.8235
2026-06-25,016068,未知品种,3,20,✅高胜率区,-25.73,29.5,-2.16,1.1841
2026-06-25,008987,未知品种,3,22,✅高胜率区,-30.14,0.0,-4.33,1.8288
2026-06-25,018558,未知品种,1,42,🚩高风险(陷阱),-34.38,58.02,1.12,0.9971
2026-06-25,018168,未知品种,1,3,正常,-23.9,35.79,-3.93,1.8276
2026-06-25,001301,未知品种,3,25,✅高胜率区,-32.38,18.31,-3.95,2.606
2026-06-25,021674,未知品种,5,52,🔥极高胜率(背离),-43.55,8.18,-7.6,1.186
2026-06-25,004433,未知品种,1,3,正常,-24.5,32.21,-4.65,1.8314
2026-06-25,020398,未知品种,1,32,正常,-39.26,47.04,-0.06,1.2375
2026-06-24,006328,未知品种,3,83,✅高胜率区,-40.73,9.86,-2.82,0.7716
2026-06-24,011584,未知品种,3,28,✅高胜率区,-31.23,3.36,-2.54,0.9354
