date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-06-23,021031,未知品种,3,40,✅高胜率区,-39.0,27.94,-0.94,1.356
2026-06-23,016708,未知品种,1,1,正常,-24.68,48.8,-4.12,1.7872
2026-06-23,011068,未知品种,3,1,✅高胜率区,-25.55,37.55,-5.03,5.195
2026-06-23,015290,未知品种,3,1,✅高胜率区,-21.14,7.79,-3.14,1.5064
2026-06-23,020635,未知品种,1,40,正常,-35.24,32.49,-0.3,1.2997
2026-06-23,011117,未知品种,1,12,正常,-23.16,47.12,-1.9,2.0355
2026-06-23,002207,未知品种,1,68,正常,-38.59,49.13,-4.47,2.435
2026-06-23,012729,未知品种,1,30,正常,-35.5,51.1,-0.12,1.1395
2026-06-23,009478,未知品种,1,19,正常,-26.97,42.36,-3.11,1.9901
2026-06-23,010655,未知品种,1,27,正常,-27.42,50.31,1.2,0.8702
2026-06-23,014662,未知品种,1,25,正常,-28.11,42.59,-3.24,1.9993
2026-06-23,019599,未知品种,3,40,✅高胜率区,-35.56,29.52,-0.55,0.9212
2026-06-23,004815,未知品种,3,1,✅高胜率区,-20.85,27.74,-3.41,1.8184
2026-06-23,009034,未知品种,1,20,正常,-27.71,42.62,-3.21,2.0731
2026-06-23,009505,未知品种,1,19,正常,-27.62,43.08,-3.22,1.8859
2026-06-23,010827,未知品种,5,26,🔥极高胜率(背离),-34.0,19.25,-4.64,1.9913
2026-06-23,004235,未知品种,3,5,✅高胜率区,-24.82,11.24,-2.54,3.8862
2026-06-23,016068,未知品种,1,18,正常,-25.35,40.45,-2.4,1.1902
2026-06-23,008987,未知品种,1,20,正常,-27.89,42.66,-3.26,1.8876
2026-06-23,018558,未知品种,3,40,✅高胜率区,-35.49,29.71,-0.48,0.9801
2026-06-23,018168,未知品种,1,1,正常,-22.39,53.9,-3.25,1.864
2026-06-23,001301,未知品种,5,23,🔥极高胜率(背离),-30.59,25.78,-3.92,2.675
2026-06-23,021674,未知品种,3,50,✅高胜率区,-40.76,38.36,-6.78,1.2446
2026-06-23,004433,未知品种,1,1,正常,-22.55,50.79,-3.8,1.8787
2026-06-23,020398,未知品种,1,30,正常,-39.39,32.74,-0.59,1.2349
2026-06-22,006328,未知品种,3,81,✅高胜率区,-39.27,19.09,-3.35,0.7906
2026-06-22,011584,未知品种,1,26,正常,-29.46,50.22,-2.07,0.9594
