date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-06-10,008987,未知品种,3,12,✅高胜率区,-26.29,6.6,-3.91,1.9295
2026-06-10,004433,未知品种,3,11,✅高胜率区,-27.3,22.45,-3.25,1.7634
2026-06-10,019599,未知品种,3,32,✅高胜率区,-34.98,13.76,-1.34,0.9295
2026-06-09,006328,未知品种,1,73,正常,-35.08,42.96,-3.09,0.8452
2026-06-10,016068,未知品种,1,10,正常,-26.79,35.8,-0.41,1.1672
2026-06-10,011068,未知品种,3,11,✅高胜率区,-26.4,28.01,-2.28,5.136
2026-06-10,002207,未知品种,5,60,🔥极高胜率(背离),-41.94,6.81,-5.57,2.302
2026-06-10,014662,未知品种,3,17,✅高胜率区,-26.52,6.74,-3.86,2.0435
2026-06-10,020635,未知品种,3,32,✅高胜率区,-34.96,13.31,-1.6,1.3053
2026-06-09,011584,未知品种,3,18,✅高胜率区,-28.75,20.88,-3.47,0.9691
2026-06-10,001301,未知品种,3,15,✅高胜率区,-29.24,11.15,-3.93,2.727
2026-06-10,021031,未知品种,3,32,✅高胜率区,-38.05,17.47,-1.02,1.3773
2026-06-10,018168,未知品种,3,11,✅高胜率区,-28.4,22.4,-3.52,1.7195
2026-06-10,012729,未知品种,3,22,✅高胜率区,-33.56,27.99,-1.52,1.1739
2026-06-10,009478,未知品种,3,11,✅高胜率区,-25.41,7.08,-3.63,2.0324
2026-06-10,016708,未知品种,3,11,✅高胜率区,-28.87,19.74,-3.66,1.6878
2026-06-10,009034,未知品种,3,12,✅高胜率区,-26.13,6.57,-3.85,2.1184
2026-06-10,021674,未知品种,5,42,🔥极高胜率(背离),-41.51,6.96,-5.17,1.229
2026-06-10,004235,未知品种,3,2,✅高胜率区,-20.15,7.1,-1.04,4.1276
2026-06-10,010655,未知品种,1,19,正常,-28.94,33.21,0.72,0.8519
2026-06-10,010827,未知品种,3,18,✅高胜率区,-32.43,6.38,-4.59,2.0388
2026-06-10,018558,未知品种,3,32,✅高胜率区,-34.92,13.14,-1.49,0.9889
2026-06-10,009505,未知品种,3,11,✅高胜率区,-26.08,6.75,-3.89,1.9261
2026-06-10,011117,未知品种,3,4,✅高胜率区,-23.53,8.33,-2.79,2.0257
2026-06-10,020398,未知品种,3,22,✅高胜率区,-39.02,13.2,-1.35,1.2424
