date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-04-03,013466,未知品种,3,17,✅高胜率区,-29.27,32.42,-2.05,1.0373
2026-04-03,016708,未知品种,1,12,🚩高风险(陷阱),-22.71,61.81,-0.96,1.834
2026-04-03,001770,未知品种,1,12,正常,-24.4,48.94,-1.03,2.06
2026-04-03,015039,未知品种,5,3,🔥极高胜率(背离),-25.28,7.82,-11.88,0.4696
2026-04-03,003305,未知品种,1,12,正常,-25.53,47.7,-2.17,4.838
2026-04-03,021674,未知品种,1,12,🚩高风险(陷阱),-24.02,71.09,-0.17,1.5965
2026-04-03,012651,未知品种,1,2,正常,-22.01,39.56,-1.32,1.164
2026-04-03,004433,未知品种,1,12,🚩高风险(陷阱),-22.52,62.15,-0.92,1.8793
2026-04-03,012729,未知品种,1,2,正常,-23.0,51.93,-0.96,1.3605
2026-04-03,010214,未知品种,1,7,正常,-21.82,36.9,-0.83,0.893
2026-04-03,014143,未知品种,3,7,✅高胜率区,-23.34,34.15,-1.87,7.8216
2026-04-03,018168,未知品种,1,12,🚩高风险(陷阱),-22.88,62.24,-0.98,1.8522
2026-04-03,002207,未知品种,1,16,🚩高风险(陷阱),-28.2,69.44,-0.78,2.847
2026-04-03,008182,未知品种,1,18,正常,-27.91,54.62,-0.04,0.8807
2026-04-03,012970,未知品种,1,2,正常,-20.86,32.51,-1.85,0.9983
2026-04-03,014243,未知品种,1,2,正常,-20.95,49.44,-0.37,1.8925
2026-04-03,012630,未知品种,1,2,正常,-20.84,32.64,-1.85,0.9523
2026-04-03,015642,未知品种,3,2,✅高胜率区,-21.29,29.85,-1.09,1.7775
2026-04-02,006328,未知品种,3,29,✅高胜率区,-31.31,19.87,-1.39,0.8943
2026-04-03,008888,未知品种,1,2,正常,-20.89,32.58,-1.86,1.3993
2026-04-03,011036,未知品种,1,1,正常,-20.42,36.34,-2.33,1.2452
