date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-05-21,011068,未知品种,5,4,🔥极高胜率(背离),-22.61,3.31,-3.29,5.4
2026-05-21,010655,未知品种,3,5,✅高胜率区,-21.82,14.97,-0.13,0.9373
2026-05-20,006328,未知品种,1,59,正常,-30.26,40.34,-0.97,0.908
2026-05-21,004433,未知品种,3,5,✅高胜率区,-23.57,1.74,-3.33,1.854
2026-05-20,021031,未知品种,3,17,✅高胜率区,-30.35,0.97,-2.79,1.5484
2026-05-21,014662,未知品种,3,3,✅高胜率区,-20.44,16.3,-0.8,2.2126
2026-05-21,020398,未知品种,3,8,✅高胜率区,-26.82,21.91,0.07,1.491
2026-05-21,021674,未知品种,3,28,✅高胜率区,-34.77,0.0,-4.76,1.3705
2026-05-21,018168,未知品种,3,5,✅高胜率区,-24.43,0.58,-3.78,1.8149
2026-05-21,011117,未知品种,3,1,✅高胜率区,-20.29,0.0,-2.08,2.1115
2026-05-21,001301,未知品种,3,1,✅高胜率区,-21.93,0.0,-4.08,3.009
2026-05-21,016708,未知品种,3,5,✅高胜率区,-24.13,0.37,-3.67,1.8003
2026-05-21,009034,未知品种,3,2,✅高胜率区,-20.03,16.43,-0.79,2.2934
2026-05-21,008987,未知品种,3,2,✅高胜率区,-20.09,16.41,-0.8,2.0917
2026-05-21,018558,未知品种,3,18,✅高胜率区,-27.18,12.46,-0.69,1.1065
2026-05-21,012729,未知品种,3,8,✅高胜率区,-26.52,14.4,-3.14,1.2982
2026-05-21,003305,未知品种,5,3,🔥极高胜率(背离),-21.3,7.12,-2.42,5.113
2026-05-21,019599,未知品种,3,18,✅高胜率区,-27.42,13.2,-0.61,1.0376
2026-05-21,020635,未知品种,3,18,✅高胜率区,-26.69,16.5,-0.36,1.4713
2026-05-20,011584,未知品种,3,4,✅高胜率区,-23.34,0.0,-2.75,1.0427
2026-05-21,010827,未知品种,3,4,✅高胜率区,-24.45,0.0,-4.21,2.2794
2026-05-21,002207,未知品种,3,46,✅高胜率区,-34.15,0.0,-4.94,2.611
