date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-05-22,011068,未知品种,3,5,✅高胜率区,-21.05,20.78,-0.22,5.509
2026-05-22,010655,未知品种,3,6,✅高胜率区,-21.6,27.33,0.56,0.9399
2026-05-21,006328,未知品种,3,60,✅高胜率区,-32.44,17.97,-3.19,0.8796
2026-05-22,004433,未知品种,3,6,✅高胜率区,-20.9,28.57,0.95,1.9186
2026-05-22,021031,未知品种,3,19,✅高胜率区,-29.37,20.39,0.27,1.5702
2026-05-22,014662,未知品种,3,4,✅高胜率区,-20.47,16.75,-0.25,2.2118
2026-05-22,020398,未知品种,3,9,✅高胜率区,-27.13,27.88,0.31,1.4848
2026-05-22,021674,未知品种,3,29,✅高胜率区,-33.21,16.49,-0.94,1.4034
2026-05-22,018168,未知品种,3,6,✅高胜率区,-21.91,25.43,0.5,1.8755
2026-05-22,001301,未知品种,3,2,✅高胜率区,-21.98,0.0,-3.02,3.007
2026-05-22,016708,未知品种,3,6,✅高胜率区,-21.68,25.37,0.47,1.8584
2026-05-22,009034,未知品种,3,3,✅高胜率区,-20.07,16.84,-0.26,2.2923
2026-05-22,008987,未知品种,3,3,✅高胜率区,-20.13,16.86,-0.26,2.0907
2026-05-22,018558,未知品种,3,19,✅高胜率区,-27.22,15.95,-0.04,1.1058
2026-05-22,012729,未知品种,5,9,🔥极高胜率(背离),-26.58,19.95,-2.4,1.2972
2026-05-22,019599,未知品种,3,19,✅高胜率区,-27.47,16.91,-0.01,1.0369
2026-05-22,020635,未知品种,3,19,✅高胜率区,-26.68,21.71,0.28,1.4715
2026-05-21,011584,未知品种,3,5,✅高胜率区,-24.12,0.0,-2.38,1.0321
2026-05-22,010827,未知品种,3,5,✅高胜率区,-24.37,1.26,-2.91,2.2817
2026-05-22,002207,未知品种,3,47,✅高胜率区,-32.53,16.0,-0.97,2.675
