date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-05-26,010655,未知品种,3,8,✅高胜率区,-23.71,34.5,-1.54,0.9146
2026-05-25,006328,未知品种,3,62,✅高胜率区,-32.35,21.91,-1.56,0.8808
2026-05-26,021031,未知品种,3,21,✅高胜率区,-30.77,35.15,-1.16,1.5391
2026-05-26,014662,未知品种,1,6,正常,-20.5,40.77,-0.08,2.2111
2026-05-26,020398,未知品种,3,11,✅高胜率区,-29.21,37.63,-1.97,1.4423
2026-05-26,021674,未知品种,1,31,🚩高风险(陷阱),-30.42,56.87,3.53,1.462
2026-05-26,001301,未知品种,3,4,✅高胜率区,-22.06,12.15,-1.12,3.004
2026-05-26,009034,未知品种,1,1,正常,-20.1,40.69,-0.08,2.2915
2026-05-26,008987,未知品种,1,1,正常,-20.16,40.72,-0.08,2.09
2026-05-26,018558,未知品种,1,21,正常,-27.72,43.08,-0.29,1.0982
2026-05-26,012729,未知品种,5,11,🔥极高胜率(背离),-28.58,19.11,-3.06,1.2619
2026-05-26,019599,未知品种,1,21,正常,-28.05,40.93,-0.39,1.0286
2026-05-26,020635,未知品种,1,21,正常,-27.25,51.34,-0.22,1.4601
2026-05-25,011584,未知品种,3,7,✅高胜率区,-23.26,23.4,0.02,1.0437
2026-05-26,010827,未知品种,3,7,✅高胜率区,-24.31,12.66,-0.9,2.2837
2026-05-26,002207,未知品种,1,49,🚩高风险(陷阱),-29.33,58.95,3.9,2.802
