date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-07-13,021031,未知品种,1,54,正常,-29.96,51.23,0.67,1.5571
2026-07-13,011120,未知品种,7,1,🔥极高胜率(背离),-23.8,26.2,-5.24,4.748
2026-07-13,016708,未知品种,3,15,✅高胜率区,-34.37,4.7,-4.63,1.5574
2026-07-13,007818,未知品种,3,1,✅高胜率区,-20.07,33.21,-3.15,4.0644
2026-07-13,018957,未知品种,3,1,✅高胜率区,-20.69,32.51,-3.84,4.9139
2026-07-13,011068,未知品种,3,15,✅高胜率区,-33.42,0.0,-4.15,4.646
2026-07-13,020635,未知品种,1,54,正常,-25.83,49.09,0.43,1.4886
2026-07-13,011117,未知品种,1,26,正常,-24.11,46.08,-1.09,2.0103
2026-07-13,003305,未知品种,5,4,🔥极高胜率(背离),-27.46,4.77,-7.29,4.843
2026-07-13,013466,未知品种,5,2,🔥极高胜率(背离),-22.39,12.42,-5.91,1.1381
2026-07-13,002207,未知品种,3,82,✅高胜率区,-42.42,17.12,-2.78,2.283
2026-07-13,012729,未知品种,1,44,正常,-34.69,42.85,-2.45,1.1539
2026-07-13,014377,未知品种,3,1,✅高胜率区,-21.85,19.07,-4.73,1.7482
2026-07-13,013010,未知品种,3,2,✅高胜率区,-22.68,25.8,-2.23,0.9183
2026-07-13,009478,未知品种,3,33,✅高胜率区,-27.97,0.0,-1.44,1.9628
2026-07-13,011370,未知品种,5,1,🔥极高胜率(背离),-24.63,21.41,-7.51,3.7638
2026-07-13,015642,未知品种,7,1,🔥极高胜率(背离),-21.71,17.17,-7.63,1.7681
2026-07-13,011036,未知品种,5,1,🔥极高胜率(背离),-24.5,0.0,-7.7,1.1815
2026-07-13,006503,未知品种,7,2,🔥极高胜率(背离),-25.64,18.64,-7.72,7.2623
2026-07-13,014662,未知品种,3,39,✅高胜率区,-29.15,0.54,-1.49,1.9705
2026-07-13,019599,未知品种,1,54,正常,-26.7,49.59,0.38,1.0479
2026-07-13,004815,未知品种,1,5,正常,-22.39,32.95,-1.66,1.7832
2026-07-13,009034,未知品种,3,34,✅高胜率区,-28.77,1.37,-1.48,2.0427
2026-07-13,009505,未知品种,3,33,✅高胜率区,-28.64,0.38,-1.49,1.8593
2026-07-13,011452,未知品种,7,2,🔥极高胜率(背离),-25.48,24.13,-6.7,3.1494
2026-07-13,010827,未知品种,5,40,🔥极高胜率(背离),-37.94,11.1,-2.11,1.8724
2026-07-13,008182,未知品种,5,1,🔥极高胜率(背离),-24.22,5.47,-7.67,0.9257
2026-07-13,004235,未知品种,1,19,正常,-22.65,43.63,-0.54,3.998
2026-07-13,016068,未知品种,5,6,🔥极高胜率(背离),-34.61,0.49,-8.06,1.0426
2026-07-13,008987,未知品种,3,34,✅高胜率区,-28.92,1.1,-1.51,1.8606
2026-07-13,018558,未知品种,1,54,正常,-26.58,48.56,0.26,1.1156
2026-07-13,001770,未知品种,7,4,🔥极高胜率(背离),-26.5,8.95,-7.22,2.003
2026-07-13,018168,未知品种,5,15,🔥极高胜率(背离),-33.62,2.98,-5.02,1.5942
2026-07-13,008989,未知品种,5,2,🔥极高胜率(背离),-26.11,20.54,-7.56,5.1278
2026-07-13,001301,未知品种,3,37,✅高胜率区,-33.16,28.76,-1.87,2.576
2026-07-13,002112,未知品种,3,1,✅高胜率区,-21.29,36.67,-2.89,5.3561
2026-07-13,014243,未知品种,5,2,🔥极高胜率(背离),-25.42,6.74,-7.23,1.8515
2026-07-13,021674,未知品种,3,64,✅高胜率区,-42.63,19.8,-1.94,1.2054
2026-07-13,004433,未知品种,3,15,✅高胜率区,-33.53,4.05,-4.68,1.6124
2026-07-13,016616,未知品种,5,1,🔥极高胜率(背离),-22.57,3.39,-7.74,3.8005
2026-07-13,016371,未知品种,3,2,✅高胜率区,-23.8,34.57,-3.7,2.8609
2026-07-13,020398,未知品种,1,44,正常,-28.51,50.08,0.57,1.4567
2026-07-13,015857,未知品种,3,3,✅高胜率区,-23.17,0.0,-3.99,1.447
2026-07-13,009645,未知品种,3,1,✅高胜率区,-21.13,30.42,-4.56,2.9017
2026-07-10,006328,未知品种,1,95,🚩高风险(陷阱),-35.86,90.37,2.78,0.835
2026-07-10,011584,未知品种,1,40,🚩高风险(陷阱),-31.8,65.05,-0.17,0.9276
