date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-07-07,021031,未知品种,1,50,🚩高风险(陷阱),-30.88,69.51,2.81,1.5366
2026-07-07,016708,未知品种,1,11,正常,-29.6,35.97,-1.67,1.6705
2026-07-07,011068,未知品种,1,11,正常,-28.6,53.36,-0.69,4.982
2026-07-07,020635,未知品种,1,50,🚩高风险(陷阱),-26.68,67.08,2.1,1.4715
2026-07-07,011117,未知品种,1,22,正常,-24.07,35.51,-1.29,2.0115
2026-07-07,002207,未知品种,1,78,🚩高风险(陷阱),-41.24,55.39,-0.7,2.33
2026-07-07,012729,未知品种,1,40,🚩高风险(陷阱),-32.22,82.93,1.45,1.1976
2026-07-07,013010,未知品种,1,4,正常,-21.18,35.28,-1.17,0.9361
2026-07-07,009478,未知品种,1,29,🚩高风险(陷阱),-26.58,61.19,1.09,2.0007
2026-07-07,014662,未知品种,1,35,🚩高风险(陷阱),-27.72,61.37,1.16,2.0101
2026-07-07,019599,未知品种,1,50,🚩高风险(陷阱),-27.48,66.96,2.15,1.0368
2026-07-07,004815,未知品种,1,1,🚩高风险(陷阱),-20.61,65.13,1.92,1.8239
2026-07-07,009034,未知品种,1,30,🚩高风险(陷阱),-27.35,61.34,1.16,2.0835
2026-07-07,009505,未知品种,1,29,🚩高风险(陷阱),-27.21,61.46,1.17,1.8967
2026-07-07,010827,未知品种,1,36,🚩高风险(陷阱),-36.2,56.38,-0.77,1.925
2026-07-07,004235,未知品种,1,15,🚩高风险(陷阱),-22.25,61.99,0.52,4.0189
2026-07-07,016068,未知品种,1,2,🚩高风险(陷阱),-24.37,67.01,-1.25,1.2058
2026-07-07,008987,未知品种,1,30,🚩高风险(陷阱),-27.47,61.51,1.19,1.8985
2026-07-07,018558,未知品种,1,50,🚩高风险(陷阱),-27.25,66.94,2.17,1.1054
2026-07-07,018168,未知品种,3,11,✅高胜率区,-28.43,26.63,-2.43,1.7189
2026-07-07,001301,未知品种,1,33,🚩高风险(陷阱),-31.97,67.72,-0.3,2.622
2026-07-07,021674,未知品种,1,60,🚩高风险(陷阱),-41.81,63.04,1.03,1.2227
2026-07-07,004433,未知品种,5,11,🔥极高胜率(背离),-28.81,29.58,-2.45,1.7267
2026-07-07,016371,未知品种,5,2,🔥极高胜率(背离),-21.25,23.23,-6.87,2.9568
2026-07-07,020398,未知品种,1,40,🚩高风险(陷阱),-29.16,71.87,3.32,1.4434
2026-07-06,006328,未知品种,3,91,✅高胜率区,-39.0,0.0,3.41,0.7941
2026-07-06,011584,未知品种,1,36,🚩高风险(陷阱),-31.33,88.77,1.53,0.934
