date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-07-08,021031,未知品种,1,51,🚩高风险(陷阱),-31.51,72.89,0.52,1.5225
2026-07-08,011120,未知品种,5,1,🔥极高胜率(背离),-20.64,0.19,-5.42,4.945
2026-07-08,016708,未知品种,3,12,✅高胜率区,-31.62,27.36,-3.85,1.6226
2026-07-08,011068,未知品种,3,12,✅高胜率区,-30.67,36.81,-3.19,4.838
2026-07-08,020635,未知品种,1,51,🚩高风险(陷阱),-27.48,69.49,-0.03,1.4555
2026-07-08,011117,未知品种,1,23,正常,-22.97,36.36,0.48,2.0405
2026-07-08,003305,未知品种,5,1,🔥极高胜率(背离),-22.86,0.0,-10.54,5.15
2026-07-08,002207,未知品种,1,79,🚩高风险(陷阱),-40.91,62.46,-0.72,2.343
2026-07-08,012729,未知品种,1,41,正常,-33.29,53.47,-0.21,1.1786
2026-07-08,013010,未知品种,1,5,正常,-20.29,39.18,0.15,0.9466
2026-07-08,009478,未知品种,1,30,🚩高风险(陷阱),-26.71,67.14,0.52,1.9971
2026-07-08,006503,未知品种,5,1,🔥极高胜率(背离),-20.35,0.45,-7.38,7.7794
2026-07-08,014662,未知品种,1,36,🚩高风险(陷阱),-27.85,68.11,0.56,2.0066
2026-07-08,019599,未知品种,1,51,🚩高风险(陷阱),-28.1,71.13,0.22,1.0279
2026-07-08,004815,未知品种,1,2,🚩高风险(陷阱),-20.7,80.11,0.88,1.8219
2026-07-08,009034,未知品种,1,31,🚩高风险(陷阱),-27.47,68.51,0.56,2.08
2026-07-08,009505,未知品种,1,30,🚩高风险(陷阱),-27.34,68.22,0.57,1.8934
2026-07-08,011452,未知品种,5,1,🔥极高胜率(背离),-21.27,5.61,-6.19,3.3271
2026-07-08,010827,未知品种,1,37,正常,-36.87,52.82,-1.89,1.9048
2026-07-08,008182,未知品种,5,1,🔥极高胜率(背离),-20.44,36.28,-8.81,0.9719
2026-07-08,004235,未知品种,1,16,🚩高风险(陷阱),-22.44,70.38,-0.26,4.0091
2026-07-08,016068,未知品种,5,3,🔥极高胜率(背离),-30.5,37.41,-8.37,1.1081
2026-07-08,008987,未知品种,1,31,🚩高风险(陷阱),-27.6,68.64,0.57,1.8952
2026-07-08,018558,未知品种,1,51,🚩高风险(陷阱),-27.88,70.93,0.22,1.0958
2026-07-08,001770,未知品种,3,1,✅高胜率区,-23.23,43.09,-8.01,2.092
2026-07-08,018168,未知品种,3,12,✅高胜率区,-30.57,19.87,-4.51,1.6674
2026-07-08,008989,未知品种,5,1,🔥极高胜率(背离),-21.2,4.77,-7.82,5.4681
2026-07-08,001301,未知品种,1,34,🚩高风险(陷阱),-32.64,56.98,-1.44,2.596
2026-07-08,002112,未知品种,3,1,✅高胜率区,-20.11,3.28,-3.6,5.4367
2026-07-08,014243,未知品种,7,1,🔥极高胜率(背离),-20.32,15.59,-5.8,1.978
2026-07-08,021674,未知品种,1,61,🚩高风险(陷阱),-41.74,71.14,0.15,1.2241
2026-07-08,004433,未知品种,3,12,✅高胜率区,-30.73,23.23,-4.31,1.6801
2026-07-08,016371,未知品种,3,3,✅高胜率区,-22.12,1.9,-4.53,2.924
2026-07-08,020398,未知品种,1,41,🚩高风险(陷阱),-30.34,72.63,0.2,1.4194
2026-07-07,006328,未知品种,3,92,✅高胜率区,-38.88,0.0,2.64,0.7957
2026-07-07,011584,未知品种,1,37,🚩高风险(陷阱),-32.2,61.45,0.05,0.9221
