date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-03-23,011036,未知品种,5,1,🔥极高胜率(背离),-21.02,4.25,-6.27,1.2359
2026-03-23,009505,未知品种,5,1,🔥极高胜率(背离),-24.17,0.0,-11.65,1.976
2026-03-23,014143,未知品种,3,1,✅高胜率区,-21.49,31.39,-6.33,8.0104
2026-03-23,021031,未知品种,1,22,正常,-29.35,39.02,-4.6,1.5707
2026-03-23,002207,未知品种,5,7,🔥极高胜率(背离),-33.44,2.64,-9.25,2.639
2026-03-23,018558,未知品种,3,16,✅高胜率区,-27.21,33.51,-4.78,1.1059
2026-03-23,012429,未知品种,1,1,正常,-21.5,42.34,-2.22,1.0544
2026-03-23,011117,未知品种,3,1,✅高胜率区,-20.13,8.2,-4.75,2.1157
2026-03-23,011068,未知品种,5,3,🔥极高胜率(背离),-24.45,0.0,-6.56,5.272
2026-03-23,021674,未知品种,5,3,🔥极高胜率(背离),-30.38,0.61,-9.09,1.4627
2026-03-23,010655,未知品种,5,2,🔥极高胜率(背离),-23.24,18.13,-5.45,0.9203
2026-03-23,010214,未知品种,5,1,🔥极高胜率(背离),-21.11,21.31,-5.72,0.9011
2026-03-23,009034,未知品种,5,1,🔥极高胜率(背离),-24.01,0.0,-11.5,2.1791
2026-03-23,009478,未知品种,5,1,🔥极高胜率(背离),-23.63,0.0,-11.2,2.0809
2026-03-23,019599,未知品种,3,16,✅高胜率区,-27.34,32.77,-4.9,1.0388
2026-03-23,008182,未知品种,5,9,🔥极高胜率(背离),-31.37,13.58,-5.29,0.8384
2026-03-23,014243,未知品种,3,3,✅高胜率区,-23.17,15.74,-4.41,1.8395
2026-03-23,015968,未知品种,5,1,🔥极高胜率(背离),-20.52,26.56,-5.08,1.5899
2026-03-23,001770,未知品种,5,3,🔥极高胜率(背离),-27.08,9.31,-6.1,1.987
2026-03-23,003305,未知品种,5,3,🔥极高胜率(背离),-27.49,0.0,-7.2,4.711
2026-03-23,008987,未知品种,5,1,🔥极高胜率(背离),-24.21,0.0,-11.66,1.984
2026-03-23,013466,未知品种,5,8,🔥极高胜率(背离),-28.09,13.11,-5.87,1.0546
2026-03-23,012651,未知品种,5,1,🔥极高胜率(背离),-21.17,28.88,-6.66,1.1765
2026-03-23,018168,未知品种,5,3,🔥极高胜率(背离),-28.02,0.0,-7.99,1.7287
2026-03-23,012729,未知品种,5,2,🔥极高胜率(背离),-25.07,7.22,-6.91,1.3238
2026-03-20,004433,未知品种,5,2,🔥极高胜率(背离),-24.29,0.0,-6.27,1.8365
2026-03-23,014662,未知品种,5,1,🔥极高胜率(背离),-24.53,0.0,-11.58,2.0988
2026-03-23,020635,未知品种,3,16,✅高胜率区,-26.88,35.93,-4.84,1.4675
2026-03-23,020398,未知品种,1,20,正常,-26.99,44.4,-4.33,1.4875
2026-03-20,006328,未知品种,5,20,🔥极高胜率(背离),-29.04,24.62,-4.68,0.9238
2026-03-23,016708,未知品种,5,3,🔥极高胜率(背离),-27.84,0.0,-7.78,1.7122
