date,fund_code,名称,评分,持续天数,风险预警,回撤%,RSI,BIAS,price
2026-03-17,021031,未知品种,1,18,🚩高风险(陷阱),-24.95,56.18,0.52,1.6685
2026-03-17,002207,未知品种,3,3,✅高胜率区,-23.33,8.83,-4.24,3.04
2026-03-17,018558,未知品种,1,12,正常,-22.29,52.97,0.18,1.1807
2026-03-17,019599,未知品种,1,12,正常,-22.34,52.86,0.16,1.1102
2026-03-17,008182,未知品种,1,5,正常,-26.75,31.66,-4.86,0.8948
2026-03-17,001770,未知品种,1,1,正常,-20.92,40.79,-3.96,2.155
2026-03-17,013466,未知品种,1,4,正常,-22.5,38.03,-2.54,1.1366
2026-03-17,020635,未知品种,1,12,正常,-21.89,52.95,0.3,1.5677
2026-03-17,020398,未知品种,1,16,🚩高风险(陷阱),-22.77,60.47,1.2,1.5735
2026-03-16,006328,未知品种,1,16,🚩高风险(陷阱),-23.84,74.26,1.62,0.9915
